home_team_av_points,away_team_av_points,home_team_av_points_conceded,away_team_av_points_conceded,home_current_pos,away_current_pos,home_last_yr_pos,away_last_yr_pos,home_prev_game_perf,away_prev_game_perf,home_team_form,away_team_form,home_team_home_form,away_team_away_form,home_team_rest_time,away_team_rest_time,h2h_form,match_importance,home_win_percentage,away_win_percentage,result,Home_AZS Czestochowa,Home_Bedzin,Home_Belchatow,Home_Bielsko-Biala,Home_Bydgoszcz,Home_Cuprum,Home_Czarni Radom,Home_GKS Katowice,Home_Gdansk,Home_Jastrzebski,Home_Kedzierzyn-Kozle,Home_Kielce,Home_Olsztyn,Home_Rzeszow,Home_Slepsk Suwalki,Home_Szczecin,Home_Verva Warszawa,Home_Wielun,Home_Zawiercie,Away_AZS Czestochowa,Away_Bedzin,Away_Belchatow,Away_Bielsko-Biala,Away_Bydgoszcz,Away_Cuprum,Away_Czarni Radom,Away_GKS Katowice,Away_Gdansk,Away_Jastrzebski,Away_Kedzierzyn-Kozle,Away_Kielce,Away_Olsztyn,Away_Rzeszow,Away_Slepsk Suwalki,Away_Szczecin,Away_Verva Warszawa,Away_Wielun,Away_Zawiercie
22.56689551,23.74338519,21.41046451,19.74593109,4,1,2,1,1,1,0.5790383170000001,2.151652244,0.323648,1.603968,4,2,-0.2,0,61.53846154,92.30769231,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.68459034,23.593092600000002,23.64608767,22.85776793,9,5,7,10,1,1,-1.385121659,0.47215558399999996,-1.2574591999999998,-0.3507456,7,7,-0.6,0,21.42857143,57.14285714,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.19815561,23.23470815,22.29485556,19.51674487,6,1,6,1,0,1,-0.151080284,1.921321795,0.5836544,1.4831743999999998,7,6,-0.6,0,50.0,92.85714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.82213492,22.33644658,21.93493652,24.08335551,3,8,5,3,0,0,1.246211376,-1.58807161,1.3672191999999999,-0.7473536,7,7,0.4,0,71.42857143,28.57142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.77351641,23.101446799999998,21.36837161,21.71221668,4,2,2,4,0,0,0.263230654,0.9027516390000001,0.058918399999999996,0.1680128,7,7,-0.2,0,57.14285714,71.42857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.21635908,21.7821183,22.77148619,24.33607958,10,8,8,8,0,0,-1.715860608,-0.48553688799999994,-1.2720768,-0.9414783999999999,7,7,0.4,0,14.28571429,35.71428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.11447408,21.17308727,22.56621434,22.01718895,5,10,10,8,0,1,0.177724467,-0.772688486,0.8497536,-1.3757184,6,4,0.4,0,53.33333333,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.88115744,22.41770794,21.60977334,21.82794921,2,3,4,5,1,0,0.9222013109999999,0.796969101,1.4170496000000001,0.8088831999999999,6,7,-0.4,0,73.33333333,66.66666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.98776652,21.62767227,20.313395899999996,23.15687014,1,9,1,7,1,1,1.937057436,-0.908097327,1.7749248,-1.3609343999999999,7,7,0.6,0,93.33333333,26.66666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.14915726,22.45852449,22.62668441,23.23588445,7,6,3,6,1,0,-1.070457288,-0.520864227,-1.1712896000000002,-0.8156032,7,7,-0.4,0,33.33333333,46.66666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.22569464,21.65881313,24.46886366,21.49469729,8,5,8,2,0,0,-0.98842951,0.010584523,0.10882560000000001,0.5202304,5,6,-0.2,0,33.33333333,53.33333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.33846981,24.19021322,22.61375116,20.25071672,10,1,8,1,0,1,-1.218150789,2.149645949,-0.41766144,1.58653952,3,2,-0.6,0,18.75,93.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.49157927,21.53055571,21.45297147,24.57509093,5,8,10,8,1,0,0.742179574,-1.190743608,1.27980288,-1.35318272,4,3,-0.4,0,56.25,31.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.30213782,22.06932581,23.52549611,23.10134753,9,7,7,3,0,0,-1.326477862,-1.25636583,-0.80596736,-0.39788288,3,3,-0.4,0,25.0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.96681959,23.30492595,22.93870756,20.15448534,6,2,6,4,1,1,-0.016691381,1.337761049,0.06692352,0.33441024,3,3,0.4,0,50.0,75.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.80083302,22.327050500000002,22.46235937,21.74575783,3,5,5,2,0,1,0.037575281,0.408467618,0.89377536,0.81618432,3,3,0.2,0,62.5,56.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.49394076,21.52171026,20.47358827,23.06039689,2,9,4,7,1,0,1.470208839,-1.261182289,1.73363968,-1.68874752,7,7,0.6,0,76.47058824,23.52941176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.50444457,20.10733308,23.74007274,22.9698875,8,4,8,5,0,0,-1.152594887,-0.569939775,-0.31293952,0.04710656,7,7,-0.6,0,29.41176471,58.82352941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.8616404,22.72345567,20.86327293,23.20096605,4,6,2,6,1,0,0.926774095,-0.413353105,-0.15286528,-0.25248256,7,7,0.2,0,58.82352941,47.05882353,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.89546065,20.15077585,22.96107802,22.41100093,7,10,3,8,1,0,-0.805092664,-1.174520631,-1.33703168,-1.70057472,7,7,0.6,0,35.29411765,17.64705882,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.67217057,22.87326341,20.08057338,21.44237718,1,5,1,10,1,1,1.9197167590000002,0.7937436590000001,2.01993984,-0.48059648,7,7,0.6,0,94.11764706,58.82352941,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.92848594,22.04861073,20.51220395,22.00390174,2,5,4,10,1,0,1.776167071,0.234994927,1.9869117440000001,-0.7844771840000001,3,3,0.24,0,77.77777778,55.55555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.78773646,21.91209787,19.8144587,23.56077284,1,6,1,6,1,0,1.935773407,-0.9306824840000001,2.015951872,-0.801986048,3,3,0.88,0,94.44444444,44.44444444,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.44355565,20.87062068,23.15205819,22.22880074,8,9,8,8,0,1,-1.122075909,-0.539616505,-0.450351616,-0.960459776,3,3,-0.92,0,27.77777778,22.22222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.81636852,21.35070154,23.11886242,23.58165084,7,10,3,7,0,0,-1.044074131,-1.608945831,-1.469625344,-1.950998016,3,3,0.52,0,33.33333333,22.22222222,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.28931232,20.24586646,20.42395168,22.61591,3,4,2,5,1,1,1.3414192759999999,-0.25595182,0.47770777600000003,0.23768524800000002,4,4,0.44,0,61.11111111,61.11111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.59634496,20.94669317,23.84861827,22.342728,6,3,6,5,0,1,-1.3445459869999998,0.19523854399999999,-0.346461184,0.590148198,6,5,-0.44,0,42.10526316,63.15789474,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.03018917,24.19278875,19.91823363,20.55976316,1,2,1,4,1,1,2.148618726,1.8209336569999999,2.2127614980000003,0.667528192,7,7,0.08,0,94.73684211,78.94736842,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.73309482,21.35484452,22.37508993,22.92164656,7,8,3,8,1,0,-0.635259305,-1.097660727,-0.975700275,-1.2825461759999999,7,7,0.08,0,36.84210526,26.31578947,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.78888858,22.88144986,22.65312139,21.08916134,5,4,10,2,0,0,-0.212004058,0.6731354209999999,1.2238423040000002,1.252947456,7,7,0.08,0,52.63157895,57.89473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.96056123,21.09649654,23.14532067,21.98304059,10,9,7,8,0,1,-1.487156665,-0.23169320399999999,-0.844773888,-0.568367821,7,7,0.52,0,21.05263158,26.31578947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.35735454,21.91111087,22.4741824,22.28249712,3,5,5,10,1,0,0.356190835,-0.369603247,0.11502028800000001,-1.027581747,7,5,0.72,0,65.0,50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.46515989,24.22415133,21.35132907,20.06792024,4,1,2,1,1,1,0.738508336,2.318894981,-0.017833778999999998,1.4692316159999999,6,7,-0.36,0,60.0,95.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.48756434,21.87707597,21.44781053,23.67889462,2,6,4,6,0,0,0.8567469259999999,-1.27563679,1.989529395,-1.241588838,7,7,0.08,0,75.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.43719724,21.58647585,21.94643248,21.86007195,9,7,8,3,1,0,0.014645436999999999,-0.708207444,-0.534129152,-0.118306304,5,7,-0.08,0,30.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.04387562,21.12844898,22.53731724,23.07625654,8,10,8,7,1,0,-0.678128582,-1.3897253319999998,-0.560281293,-1.760798413,7,5,0.92,0,30.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.85671813,21.90546124,21.49158176,22.28106326,2,4,4,2,1,0,1.285397541,-0.009193330999999999,2.191623516,1.202357965,4,4,0.36,0,76.19047619,57.14285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.57932107,21.08588363,19.98766952,21.89934592,1,3,1,5,1,1,2.455115985,0.484952668,2.370209198,0.6721185590000001,4,5,0.88,0,95.23809524,66.66666667,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.83499411,21.44888869,24.00978236,21.82599769,6,5,6,10,0,0,-1.620509432,-0.495682597,-0.477168947,-1.022065398,5,6,-0.92,0,38.095238099999996,47.61904762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.41345685,22.22577762,20.04013562,21.72746482,1,5,1,10,1,1,2.3640927880000002,0.20345392199999998,2.296167358,-0.217652318,3,2,0.88,0,95.45454545,50.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.90275919,21.81918068,22.26100523,21.38805756,10,7,7,3,1,1,-0.511780266,-0.166565955,-0.87581911,0.305354957,7,7,-0.616,0,23.80952381,38.095238099999996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.80436899,21.73466195,22.38485061,24.27449255,4,7,2,6,0,0,-0.207354665,-1.896407545,-0.614267023,-1.593271071,3,2,0.76,0,54.54545455,36.36363636,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.9187069,23.64537451,22.26947673,21.47326541,3,2,5,4,0,1,-0.012037866000000001,1.228318032,0.29201623,-0.065977446,3,3,-0.28,0,63.63636364,77.27272727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.04975779,20.63510049,22.10714598,23.0298538,9,8,8,8,0,0,-0.388283651,-1.1425028659999998,-0.827303322,-0.8260369409999999,7,7,0.9359999999999999,0,28.57142857,28.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.258080399999997,22.55534455,22.67388304,21.16044605,8,6,8,3,1,1,-0.514002292,0.266747236,-1.048225034,0.644283965,6,6,0.136,0,31.81818182,40.90909091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.05439623,24.53076548,24.41959404,20.03210849,7,1,6,1,0,1,-2.117126036,2.49127423,-0.981735158,1.775385293,7,7,-1.304,0,34.782608700000004,95.65217391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.08980623,21.57220735,22.43571678,22.90880419,9,10,8,7,0,0,-0.71062692,-0.809424213,-1.0618426570000001,-0.80863873,7,7,-0.21600000000000003,0,27.27272727,22.72727273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.64427564,21.35184498,21.9950235,22.50857343,6,9,3,8,0,1,-0.38660221100000003,-0.368501536,-0.98056022,-0.254694257,7,6,0.46399999999999997,0,39.13043478,30.43478261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.780622100000002,21.73496552,22.38197186,23.06558139,5,3,10,5,0,0,-0.437236862,-0.409630292,0.7790738429999999,0.13769484699999998,7,7,-0.7759999999999999,0,47.82608696,60.86956522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.81776588,22.07313098,22.80704335,22.73910643,10,8,7,8,0,1,-0.84753937,0.18879816600000002,-1.100655288,-0.260829553,7,7,-0.136,0,21.73913043,34.782608700000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.65850479,21.754212699999997,22.49128514,23.24563468,7,10,8,7,1,0,0.5510385329999999,-1.078031496,-0.238580027,-0.8469109840000001,7,7,0.5088,2,37.5,20.83333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.18208718,21.54814265,22.06268547,23.07352541,6,9,3,8,1,0,0.290718231,-0.894801229,-0.18444817600000002,-0.803755405,7,7,0.9712,2,41.66666667,29.16666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.74449768,24.16629961,22.10557749,22.17861232,5,2,10,4,1,1,-0.14978949,1.382654426,0.823259075,0.347218043,7,7,-0.5920000000000001,0,50.0,78.26086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.58797242,22.44349519,22.77246511,21.57454715,3,4,5,2,0,1,-0.527704234,0.43411626799999997,-0.166387016,0.761886372,7,7,0.048,0,58.33333333,56.52173913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.61303969,24.52461239,21.70288986,20.47568679,2,1,4,1,1,1,1.3061235409999998,2.393019384,1.9532988130000002,1.820308234,3,7,-0.664,0,79.16666667,95.83333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.45479616,21.35559814,21.60963772,21.96446199,3,5,2,10,1,0,0.747293015,-0.319831592,0.108586381,-0.774121855,3,3,0.136,0,58.33333333,48.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.62037793,21.29351698,22.71797209,24.43567523,4,8,5,6,0,0,-0.822163387,-2.093700829,-0.5331096129999999,-1.874616857,3,7,0.552,0,56.0,33.33333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.10518079,23.54566974,23.45882033,21.51681504,9,6,8,3,0,1,-1.315840983,0.832574585,-0.649474126,-0.084572828,6,6,-1.37696,2,28.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.72337016,22.60680383,23.07650774,22.31302811,10,7,7,8,0,1,-1.062425197,0.640830826,-1.280524231,0.191336358,7,7,-0.6070399999999999,2,20.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.56814692,23.05043175,24.81520685,21.44231189,8,2,6,4,0,0,-2.2749606630000003,0.844898833,-1.1853881259999999,0.47777443399999997,4,4,-0.664,0,32.0,76.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.69968991,22.00383692,20.54054944,21.48771018,1,3,1,2,1,1,2.114415507,0.797834412,2.436933887,1.009509097,4,4,0.888,0,96.0,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.28447851,21.15451754,21.61156959,24.75216548,5,8,10,6,0,0,-0.45586527299999996,-2.219968531,0.45860726,-2.099693485,7,3,1.3359999999999999,0,46.15384615,30.76923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.72306954,23.3403454,21.47016814,21.05384951,3,2,2,4,0,1,0.438267529,1.075919066,0.286869105,0.7822195470000001,3,3,-0.488,0,57.69230769,76.92307692,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.56296901,23.23975193,22.707711,20.55243955,4,1,5,1,1,1,-0.05773071,1.8915324059999998,0.17351231,1.6562465869999998,7,3,-1.104,0,57.69230769,96.15384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.32544306,21.45869613,21.93042249,22.70120619,7,10,8,7,0,1,0.312664661,-0.6499401570000001,0.009135978000000001,-0.877528787,7,7,0.285632,2,38.46153846,23.07692308,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.92227632,21.98370854,21.74307961,23.1661688,2,4,4,5,0,0,0.46073525299999996,-0.646184568,1.36263905,-0.089844122,4,4,0.624,0,74.07407407,55.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.3902807,22.27845563,24.73506572,21.42613451,8,3,6,2,1,1,-1.175974825,0.750614023,-1.348310501,0.6076072779999999,4,4,-1.208,0,33.33333333,59.25925926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.96091614,23.59180154,22.75592234,20.37528497,5,1,10,1,0,1,-0.964692219,2.113225925,-0.233114192,1.92499727,4,4,-1.304,0,44.44444444,96.2962963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.49782106,22.67276451,21.59446369,21.44090761,2,3,4,2,0,1,0.168588202,1.0004912190000002,0.89011124,0.8860858220000001,3,3,-0.0096,2,71.42857143,60.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.31653579,21.04414463,21.37345203,23.24705626,6,9,3,8,1,0,0.866059668,-1.252672787,0.452441459,-1.2430043240000002,7,7,1.301568,2,46.15384615,26.92307692,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.72873292,22.21222456,22.48473787,24.63805258,5,8,10,6,1,0,-0.571753775,-1.34077986,0.013508646000000001,-1.079754788,3,3,0.4688,1,46.42857143,32.14285714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.15344123,21.78696684,20.46022798,22.69293504,1,4,1,5,0,1,1.49058074,-0.31694765399999997,2.1495471090000002,0.12812470199999998,3,3,1.4832,2,92.85714286,57.14285714,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.83825684,22.1782116,21.31557095,20.99272609,2,3,4,2,0,1,-0.065129438,1.000392975,0.512088992,0.9088686579999999,1,1,-0.20768000000000003,2,68.96551724,62.06896552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.52275299,21.22957347,20.16818238,23.15434803,1,4,1,5,1,0,1.792464592,-0.853558123,2.3196376880000003,-0.497500238,1,1,1.78656,2,93.10344828,55.17241379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.38298633,21.16977965,21.387790300000002,24.71044206,5,8,10,6,1,0,0.14259698,-1.6726238880000002,0.610806917,-1.4638038309999999,1,1,0.97504,1,48.27586207,31.03448276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.4169569,22.71035445,23.01096496,22.79433799,10,7,7,8,1,0,-0.11995212599999999,-0.149868271,-0.824419385,-0.046930914000000004,7,7,0.1714944,2,25.92592593,37.03703704,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.68365877,23.96820239,23.67347843,20.83454591,4,1,5,1,0,1,-1.082846499,1.8339716730000002,-0.461190152,1.339997816,3,3,-1.829248,2,53.33333333,93.33333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.94256928,22.47060548,21.79418087,21.25245676,3,2,2,4,0,1,0.20031438,0.547896449,0.629495284,0.225775638,5,5,-0.433856,2,60.0,70.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.55405543,22.24315105,21.70201136,22.00196541,3,2,2,4,1,0,0.7602515040000001,-0.16168284,1.103596227,-0.41937949,1,1,0.2529152,2,61.29032258,67.74193548,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.94452084,21.54692702,22.35157233,23.73878274,2,4,4,5,0,0,-0.5293462720000001,-1.2662771990000001,1.009671194,-0.798000191,4,7,0.2992,2,65.625,51.61290323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
