away_current_pos,away_last_yr_pos,away_prev_game_perf,away_team_av_points,away_team_av_points_conceded,away_team_away_form,away_team_form,away_team_rest_time,away_win_percentage,h2h_form,home_current_pos,home_last_yr_pos,home_prev_game_perf,home_team_av_points,home_team_av_points_conceded,home_team_form,home_team_home_form,home_team_rest_time,home_win_percentage,match_importance,result,Home_America Volei,Home_Bento Volei,Home_Blumenau,Home_Brasil Volei Clube,Home_Canoas,Home_Cimed,Home_Corinthians/Guarulhos,Home_Fatima UCS,Home_Funvic,Home_JF Volei,Home_Londrina,Home_Maringa,Home_Medley,Home_Minas,Home_Pinheiros,Home_Ponta Grossa,Home_RJX,Home_SESC-RJ,Home_Sada Cruzeiro,Home_Santo Andre,Home_Sao Bernardo,Home_Sao Jose dos Campos,Home_Sao Judas,Home_Sesi,Home_Super Imperatriz,Home_UM Itapetininga,Home_Ulbra Sao Caetano,Home_Volei Futuro,Home_Volei Renata,Home_Volei Ribeirao,Home_Voleisul/Paqueta,Home_Volta Redonda,Away_America Volei,Away_Bento Volei,Away_Blumenau,Away_Brasil Volei Clube,Away_Canoas,Away_Cimed,Away_Corinthians/Guarulhos,Away_Fatima UCS,Away_Funvic,Away_JF Volei,Away_Londrina,Away_Maringa,Away_Medley,Away_Minas,Away_Pinheiros,Away_Ponta Grossa,Away_RJX,Away_SESC-RJ,Away_Sada Cruzeiro,Away_Santo Andre,Away_Sao Bernardo,Away_Sao Jose dos Campos,Away_Sao Judas,Away_Sesi,Away_Super Imperatriz,Away_UM Itapetininga,Away_Ulbra Sao Caetano,Away_Volei Futuro,Away_Volei Renata,Away_Volei Ribeirao,Away_Voleisul/Paqueta,Away_Volta Redonda
8,5,0,22.5703664648,22.431874788600002,-0.22479656050000002,0.09697889970000001,5,50.0,0.048,7,8,1,22.4131166414,21.9204694054,0.2626830418,0.6371672426,5,50.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,11,0,21.2891767237,24.2712235214,-1.4768976486,-1.5486938054,5,25.0,0.2,11,10,0,21.247227736,23.7769324573,-1.6874071286,-1.7201474691,5,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,1,22.02431974,21.8146635619,-0.6960202342,-0.0760406637,4,60.0,0.0,12,12,0,20.3490986667,23.1416533333,-1.5907200000000001,-0.2,5,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,22.427729562899998,21.793812783000003,0.08783127550000001,0.5112847086,6,60.0,0.0,10,11,0,20.8372266667,22.015872,-0.75168,-0.8336,4,40.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,1,23.2719331096,21.4923147227,0.45281164380000005,0.7233336418999999,5,50.0,0.0,5,6,1,23.11584,20.0174933333,1.32064,1.08,5,80.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,22.1421836503,21.395050226400002,0.2702650204,0.6090277668999999,1,66.6666666667,0.0,5,6,0,23.492672,21.413994666700003,0.456512,0.264,1,66.6666666667,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,0,22.8162931719,22.8254998309,-0.37983724840000005,-0.1224168802,1,40.0,0.3664,1,2,0,23.8403580256,22.3767663269,1.0541502548000001,1.271785607,2,83.3333333333,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11,10,0,20.8777821888,23.3815459658,-1.1852713981999998,-1.5499257029,2,0.0,0.6,4,6,1,22.619455791999997,22.151730849499998,0.339167469,0.9838284343000001,2,66.6666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,11,1,21.391341379,23.2969788171,-0.9815181189,-1.0389550443,2,40.0,0.0,12,12,0,20.979278933299998,23.513322666700002,-1.6725759999999998,-0.56,2,0.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1,24.0175464877,22.193851778200003,0.9622493151,1.1786669134999999,2,60.0,0.0,10,11,0,20.6297813333,21.812697600000003,-0.801344,-0.8668799999999999,2,33.3333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,1,22.5627021141,22.695390628400002,-0.0982880152,0.45888408810000003,3,83.3333333333,-0.1888,7,8,1,22.810493313200002,22.296375524299997,0.4101464334,0.7097337940999999,2,60.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8,0,23.248394650500003,23.3704337528,-1.0195804414,-0.2718828533,5,50.0,0.2,3,6,1,23.145564633600003,22.2213846796,0.6713339751999999,1.1870627474,5,71.4285714286,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,12,1,21.2634231467,23.2906581333,-1.5088,-1.1380608,5,14.2857142857,0.0,4,4,1,21.913746920300003,21.436040181099997,0.6872222134999999,0.6021498968,6,71.4285714286,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,23.114137600000003,21.3311957333,0.376,0.1652096,6,57.1428571429,0.0,3,7,1,23.5834950246,23.1563125027,0.9671072705,1.1042584831,5,85.7142857143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,0,19.837158399999996,22.45015808,0.2,-1.2410752,5,28.5714285714,0.0,8,5,0,21.9863678708,23.2603998647,-0.6979335042,1.2919743770999998,6,33.3333333333,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,10,0,21.202225751,23.755236772600004,-1.3482171186,-1.6399405622999998,5,0.0,1.304,6,1,1,24.2140371902,21.0884147559,1.5429335308,1.2827032733,5,66.6666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,1,24.072286420500003,21.6347463949,0.662519911,1.4433202038,6,85.7142857143,-0.6,9,11,0,21.593073103200002,23.1175830537,-1.0311640355,-1.754274816,5,33.3333333333,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,1,23.6978291364,21.6277971159,0.7300159288,1.3546561631,1,87.5,0.10400000000000001,2,6,1,23.6497850402,22.0437744104,1.1370671801999999,1.5496501979,1,75.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,12,0,21.1107385173,23.582526506700002,-1.60704,-1.31044864,2,12.5,0.0,5,1,1,24.5212297521,21.3207318047,1.6343468246000001,1.4261626187,2,71.4285714286,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,23.44131008,21.264956586700002,0.7008,0.53216768,2,62.5,0.0,8,5,1,22.5390942967,23.2083198918,-0.1583468033,1.4335795017,2,42.8571428571,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,0,22.865382387100002,23.8296803356,-1.4156643531,-0.8175062826,2,42.8571428571,-0.6,9,11,0,21.5944584825,22.934066443000003,-1.0249312284,-1.6034198528,2,28.5714285714,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,11,0,20.46972672,22.910126464,-0.24,-1.39286016,2,25.0,0.0,4,7,0,23.066796019699996,23.475050002199996,0.3736858164,0.48340678649999996,2,75.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,10,0,21.4117806008,24.1541894181,-1.4785736948,-1.7119524499,2,0.0,-0.3312,5,4,1,22.4809975362,21.2488321449,0.9497777708,0.8817199174,2,75.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,1,24.616983801700002,20.7899187771,1.3697994521,1.9074774597,5,75.0,0.98272,1,2,1,23.318263309099997,21.5422376927,1.2837249304,1.6174284856,6,88.8888888889,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1,22.344798029,20.9990657159,0.41621201630000004,0.9598222166,5,77.7777777778,-1.1440000000000001,7,8,1,22.7723059097,23.5037442685,-0.4540050261,-0.0322129647,5,50.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,0,21.715566786,22.8272531544,-0.9852144951,-1.0199449827,5,25.0,0.88,3,7,1,23.1334368158,22.7800400017,0.49894865310000003,0.5867254292,5,77.7777777778,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,12,0,20.6219241472,23.8660212053,-1.885632,-1.648358912,5,11.1111111111,0.0,6,6,0,23.003048064,21.7119652693,0.025734144,0.0112,5,55.5555555556,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,0,21.1294244807,23.683351534499998,-1.3828589559,-1.5695619599000001,5,0.0,0.0,10,11,0,20.375781376,23.0081011712,-1.314288128,-1.293504,5,22.2222222222,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,6,0,23.159828032199997,21.9950195283,-0.1568161874,0.7096537440999999,6,66.6666666667,0.72512,8,5,1,22.7312754373,22.8166559134,0.2733225573,1.5468636014,5,50.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,24.493587041399998,21.4819350217,0.6958395617,1.1259819678,1,66.6666666667,-0.620352,7,8,0,22.0845113944,23.8029954148,-0.9632040209,-0.6257703718,1,44.4444444444,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,11,0,21.5324534288,22.7418025235,-0.9881715961,-1.0159559862,2,22.2222222222,0.4,8,5,0,22.3183536832,23.2533247307,-0.3813419541,0.6374908811,2,44.4444444444,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,1,21.9035395845,23.2133478943,-0.5062871647,-0.6556495679,2,10.0,0.4,6,6,1,23.4024384512,21.5029055488,0.6205873152,0.6089600000000001,2,60.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,0,20.6308726511,24.0928169643,-2.1085056,-1.9186871296,2,10.0,0.2,10,11,0,20.5672917675,23.406480936999998,-1.6514305024,-1.6348032,2,20.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,1,22.9867494526,22.384032001399998,0.5213695878,0.5991589225,2,80.0,-0.29600000000000004,4,6,1,23.5278624257,21.729348956,1.1677229953000001,1.0397201584,2,70.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,22.8758384232,20.6659192394,0.9329696129999999,1.3678577733000001,2,80.0,1.02624768,1,2,1,23.5046106473,22.033790154200002,1.4269799444,1.6939427885,2,90.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,0,21.867609115500002,24.0423963318,-0.9325314825,-1.3705632167,5,40.0,1.104,1,2,0,23.1370218512,22.627032123299998,0.5415839554999999,0.7551542308,4,81.8181818182,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,12,1,20.9446981209,23.9142535714,-1.48680448,-1.3349497037,4,18.1818181818,0.0,12,10,0,21.4728316676,23.3706783154,-0.9245196543,-1.5761179753,4,9.0909090909,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,0,22.3893995621,22.1472256011,0.21709567030000002,0.27932713800000003,4,72.72727272729999,1.23328,7,5,1,22.8046829466,22.9026597846,0.0949264367,0.9099927049,4,50.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,0,21.5259627431,23.143442018800002,-1.1905372769,-1.2127647889,5,20.0,0.6,4,6,1,23.0622899406,21.3834791648,1.1341783963,1.0317761267,5,72.72727272729999,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,1,23.3006707385,20.8660687249,1.3463756904,1.6942862186,5,81.8181818182,0.984512,5,1,1,24.5948696331,21.3855480173,1.5007855741999998,1.7409300949000002,6,70.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,23.521950761,21.152324439,0.16064,0.8964698522,7,63.636363636400006,0.0,11,11,0,21.093833414000002,23.1651847496,-1.5211444019,-1.50784256,7,18.1818181818,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,23.5096174809,21.7016256987,0.7840127431,1.0332671644,7,83.3333333333,-0.6,6,6,1,23.8175606088,20.8551928846,1.3171758817,0.8871680000000001,5,66.6666666667,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11,11,0,20.8084000645,23.5321477997,-0.392,-1.8169155215000001,5,16.6666666667,-0.2,8,8,0,21.0940872924,24.2339170654,-1.6964505734,-1.1006162974,7,36.3636363636,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,7,1,22.8115196497,21.7177804809,0.5736765361999999,0.6234617104,7,75.0,-1.0025600000000001,9,10,1,22.1282653341,23.2465426523,-0.3396157235,-0.8608943802,7,16.6666666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,0,20.8874368611,23.514753615,-1.5524298215,-1.5702118311000002,7,18.1818181818,1.08,5,1,1,23.9558957065,21.188438413900002,1.4006284594,1.5927440759,7,72.72727272729999,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,0,22.2437463572,23.2221278277,-0.9038697987000001,-0.3240588506,7,45.4545454545,-0.4,12,12,0,21.3057584967,24.0814028571,-1.4679597628999999,-0.248,7,16.6666666667,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,1,23.4498319525,20.7734499985,0.4745470501,1.5073427169999998,7,75.0,0.08,5,4,0,22.7205365908,20.9728549799,1.1554289749,0.905375934,7,75.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,11,0,21.009949488900002,23.461802891999998,-1.6419438572,-1.6561694649,1,16.6666666667,1.264,5,4,0,22.3764292727,21.7782839839,0.3243431799,0.1243007472,1,69.2307692308,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,0,20.846720051600002,23.959051573099998,-0.9136,-2.0535324172,1,15.3846153846,0.4,1,2,1,23.657693984699996,21.411300558900002,1.2266137315,1.2041233846,1,84.6153846154,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,7,0,22.249215719699997,21.534224384699996,0.258941229,0.2987693683,2,69.2307692308,-0.6,12,12,0,21.6046067974,24.0251222857,-1.3743678104,-0.3984,2,15.3846153846,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1,22.5549970858,23.1377022621,-0.523095839,-0.0592470805,2,50.0,-1.3203200000000002,9,10,1,21.8626122673,22.5972341219,-0.0716925788,-0.48871550420000004,2,23.0769230769,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,8,1,22.0086031673,23.5871336524,-1.3460251859999999,-0.7571604587,2,41.6666666667,0.6,6,6,0,23.104048486999996,21.5341543077,0.6537407054,0.3097344,2,61.5384615385,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,6,1,23.759865561999998,20.8187599988,0.9796376401000001,1.8058741736000001,2,76.9230769231,0.024,5,1,1,23.8147165652,21.2507507311,1.5205027675,1.6741952607,2,75.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1,22.6432387896,21.1073234461,0.7285119999999999,0.7229925643,5,64.2857142857,-0.6,2,6,0,22.7278924496,20.935007999,1.2446993389,1.4254209012999999,5,71.4285714286,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,0,21.486882533800003,23.0297069219,-1.2768201488,-0.8057283670000001,5,38.4615384615,-0.3296,9,10,1,22.4900898138,21.9444539642,0.5426459370000001,0.2090275966,5,28.5714285714,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,4,1,22.7011434181,21.5226271871,0.8771005523000001,0.6594745439,6,71.4285714286,-0.8412799999999999,7,5,0,21.9106643353,23.510161809699998,-0.6473976644,0.3279941639,5,46.1538461538,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,0,20.6373760413,23.2072412584,-0.9308799999999999,-1.8428259338,6,14.2857142857,0.6,10,11,0,20.9079595911,23.5694423136,-1.7249355719,-1.4827358822,6,15.3846153846,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2,1,22.966155187800002,21.0890404471,1.0272101944,1.1812909852,6,85.7142857143,-0.4,12,12,0,21.4336854379,24.0200978286,-1.4994942483000002,-0.71872,5,14.2857142857,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
