Date,month,year,home_team,away_team,home_team_av_points,away_team_av_points,home_team_av_points_conceded,away_team_av_points_conceded,home_current_pos,away_current_pos,home_last_yr_pos,away_last_yr_pos,home_prev_game_perf,away_prev_game_perf,home_team_form,away_team_form,home_team_home_form,away_team_away_form,home_team_rest_time,away_team_rest_time,h2h_form,match_importance,home_win_percentage,away_win_percentage,result
4,3,2017,Bielsko-Biala,Bedzin,20.60738473,21.9620231,24.02263886,21.28522972,14,11,14,14,0,1,-1.18617027,-0.043168956,-0.202735882,-0.663064482,7,7,-0.6,0,20.83333333,37.5,0
5,3,2017,GKS Katowice,Belchatow,23.04722664,22.7000199,22.64036933,20.34596585,9,3,10,3,1,1,-0.398617795,1.10240053,-0.660706005,0.498340598,7,7,-0.6,0,48,82.60869565,0
5,3,2017,Gdansk,Jastrzebski,22.03701221,22.59079024,22.49082102,21.32181182,7,4,4,7,1,0,0.109806133,1.143258239,1.072459728,0.860025303,7,7,-0.2,0,52,75,0
6,3,2017,AZS Czestochowa,Kedzierzyn-Kozle,20.81554822,24.55475654,24.04401737,21.51995615,16,1,12,1,0,1,-1.591537137,2.064676823,-1.850694377,1.887923188,7,7,-0.6,0,16.66666667,87.5,0
7,3,2017,Verva Warszawa,Czarni Radom,22.75103229,22.57890983,23.83343538,22.00510875,10,8,8,6,0,1,-0.925820296,0.356505617,-0.649512231,0.109631768,5,3,-0.4,0,40,52,1
8,3,2017,Belchatow,Bydgoszcz,22.48001592,20.7774041,20.47677268,23.3794846,3,15,3,10,1,0,1.081920424,-1.470305585,2.016131387,-1.050011382,3,5,0.6,0,83.33333333,20,1
8,3,2017,Szczecin,Olsztyn,20.70203891,22.81029696,23.72090541,20.88173899,13,5,12,9,1,0,-0.919563912,0.828728388,-0.504979722,0.813799449,5,4,-0.4,0,20.83333333,72,0
8,3,2017,Rzeszow,AZS Czestochowa,22.89434009,20.05243857,20.18733999,24.23521389,3,16,2,12,1,0,1.262312312,-1.87322971,1.393447006,-1.344290824,4,2,0.6,0,80,16,1
8,3,2017,Kedzierzyn-Kozle,Bielsko-Biala,24.64380523,20.58590779,20.61596492,24.11811108,1,14,1,14,1,0,2.251741459,-1.348936216,1.902556701,-2.153644608,2,4,0.6,0,88,20,1
8,3,2017,Cuprum,Jastrzebski,22.99659551,22.67263219,21.65472744,21.50744945,6,4,5,7,0,1,-0.247066769,1.314606591,0.747755938,1.088020242,4,3,0.2,0,60,76,0
9,3,2017,Bedzin,Kielce,22.46961848,22.06194341,21.12818378,22.12156269,11,12,14,13,1,1,0.365464835,0.108889081,-0.061081166,-0.049928921,5,7,0.2,0,40,36,1
11,3,2017,Olsztyn,Belchatow,22.40823757,22.98401274,20.78539119,18.84808481,5,3,9,3,1,1,0.86298271,1.465536339,1.199026801,0.598672478,3,3,-0.4,0,73.07692308,84,0
11,3,2017,Bielsko-Biala,Rzeszow,19.86872623,23.31547207,24.29448887,19.88320532,14,3,14,2,0,1,-1.679148973,1.609849849,-0.562188706,1.063324986,3,3,-0.2,0,19.23076923,80.76923077,0
11,3,2017,GKS Katowice,Cuprum,22.63778131,22.55727641,22.43229547,21.48378195,9,6,10,5,0,0,-0.518894236,-0.397653415,-0.728564804,-0.477090519,6,3,-0.2,0,46.15384615,57.69230769,0
11,3,2017,Bydgoszcz,Gdansk,19.08858995,22.07960977,23.70358768,22.59265681,15,7,10,4,0,0,-1.776244468,-0.312155094,-1.352608389,-0.796293145,3,6,-0.4,0,19.23076923,50,0
11,3,2017,AZS Czestochowa,Szczecin,19.77528419,20.64163113,24.38817112,23.13672433,16,13,12,12,0,0,-2.098583768,-0.93565113,-2.080555502,-1.697513506,3,3,-0.2,0,15.38461538,20,0
11,3,2017,Bedzin,Verva Warszawa,22.67569478,23.00082584,20.90254702,23.2167483,11,10,14,8,1,1,0.692371868,-0.340656237,0.351135067,-0.713174702,2,4,-0.2,0,42.30769231,42.30769231,0
12,3,2017,Kielce,Kedzierzyn-Kozle,21.64955473,24.71504418,22.39725015,19.89277194,12,1,13,1,0,1,-0.312888735,2.401393167,-1.116258075,2.11033855,3,4,-0.6,0,34.61538462,88.46153846,0
13,3,2017,Jastrzebski,Czarni Radom,22.29810575,22.21312786,21.36595956,22.404087,4,8,7,6,1,0,1.251685273,-0.114795507,1.459665593,-0.312294585,5,6,0.4,0,76.92307692,50,1
17,3,2017,Szczecin,Bielsko-Biala,21.3133049,19.49498098,22.25937946,24.43559109,13,14,12,14,1,0,-0.348520904,-1.943319178,-0.603983778,-2.322915686,6,6,-0.4,0,23.07692308,18.51851852,0
17,3,2017,Czarni Radom,GKS Katowice,21.90383562,21.99022505,22.9232696,22.54583637,8,10,6,10,0,0,-0.691836405,-0.615115389,0.459413205,-0.003813182,4,6,0.6,0,48.14814815,44.44444444,0
18,3,2017,Verva Warszawa,Jastrzebski,23.05066067,22.8384846,23.07339864,21.22610098,10,4,8,7,1,1,0.12747501,1.601348218,-0.119609785,1.070416194,7,5,-0.2,0,44.44444444,77.77777778,1
18,3,2017,Rzeszow,Kielce,23.65237766,20.85297712,19.50656426,22.91780012,2,12,2,13,1,0,1.887879879,-0.850310988,1.714757605,-0.439943137,7,6,0.6,0,81.48148148,33.33333333,1
18,3,2017,Cuprum,Bydgoszcz,22.64582113,19.39087196,21.06702556,23.24287015,6,15,5,10,1,0,-0.118122732,-1.620995575,0.39820475,-1.440009105,7,7,0.4,0,59.25925926,18.51851852,1
18,3,2017,Belchatow,AZS Czestochowa,22.78721019,19.57022735,19.11846785,24.31053689,3,16,3,12,1,0,1.372429071,-2.078867014,2.21290511,-1.675432659,7,7,0.4,0,84.61538462,14.81481481,1
19,3,2017,Gdansk,Olsztyn,21.94368781,21.96659005,22.19412545,21.02831295,7,5,4,9,1,0,-0.049724075,0.490386168,0.457967783,0.851039559,7,7,-0.2,0,51.85185185,70.37037037,0
19,3,2017,Kedzierzyn-Kozle,Bedzin,24.77203535,22.64055583,19.44755088,21.37203762,1,11,1,14,1,0,2.521114534,0.153897494,2.122045361,-0.130451585,7,7,0.6,0,88.88888889,40.74074074,1
25,3,2017,AZS Czestochowa,Gdansk,19.38951522,22.15495025,24.44842951,23.08863369,16,7,12,4,0,0,-2.263093611,-0.63977926,-2.064444402,-0.437034516,7,6,-0.4,0,14.28571429,50,0
25,3,2017,Olsztyn,Cuprum,22.90660538,22.7666569,21.42265036,21.30362045,5,6,9,5,1,1,0.992308935,0.305501814,0.759221441,-0.181672415,6,7,0.4,0,71.42857143,60.71428571,1
25,3,2017,Bielsko-Biala,Belchatow,19.95598479,23.22976815,24.10847288,19.02810761,14,3,14,3,1,1,-1.354655343,1.697943257,-1.049750965,0.678937983,7,7,-0.6,0,21.42857143,85.18518519,0
25,3,2017,Czarni Radom,Bydgoszcz,21.9230685,19.96269757,22.97861568,23.24429612,8,15,6,10,0,0,-0.753469124,-1.69679646,0.167530564,-1.552007284,7,7,0.2,0,46.42857143,17.85714286,1
26,3,2017,Kielce,Szczecin,20.23238169,21.61064392,23.0842401,22.16750357,12,13,13,12,0,0,-1.08024879,-0.478816723,-1.49300646,-0.958010805,7,7,-0.6,0,32.14285714,22.22222222,0
26,3,2017,Bedzin,Rzeszow,22.91244466,23.67190213,22.34763009,19.15525141,11,3,14,2,0,1,-0.276882004,1.910303903,-0.119091946,1.450659989,7,7,-0.6,0,39.28571429,82.14285714,0
26,3,2017,Kedzierzyn-Kozle,Verva Warszawa,25.06762828,22.60052854,20.35804071,22.69871891,1,9,1,8,1,1,2.416891627,0.301980008,2.097636288,-0.170539761,7,7,0.6,0,89.28571429,46.42857143,1
28,3,2017,GKS Katowice,Jastrzebski,22.23218004,22.51078768,22.4366691,21.14088079,10,4,10,7,1,0,-0.292092311,1.081078575,-0.782851843,0.656332955,7,7,-0.4,0,46.42857143,75,0
31,3,2017,Czarni Radom,Olsztyn,22.4384548,22.9252843,22.18289254,21.43812029,8,5,6,9,1,1,-0.202775299,1.193847148,0.534024451,1.280831647,6,6,-0.4,0,48.27586207,72.4137931,0
1,4,2017,Verva Warszawa,GKS Katowice,21.41375616,21.86574403,23.15897513,22.26933528,9,10,8,10,0,0,-0.358415993,-0.433673849,0.104312172,0.196949455,6,4,0.2,0,44.82758621,44.82758621,1
1,4,2017,Jastrzebski,Bydgoszcz,22.32863015,19.77015805,20.99270463,23.49543689,4,15,7,10,1,0,1.06486286,-1.757437168,1.767732475,-1.641605827,4,7,0.6,0,75.86206897,17.24137931,1
1,4,2017,Bielsko-Biala,Gdansk,19.76478783,22.79062687,24.35344497,22.20424029,14,7,14,4,0,1,-1.683724274,0.088176592,-1.439800772,0.250372387,7,7,-0.4,0,20.68965517,51.72413793,0
1,4,2017,Cuprum,AZS Czestochowa,22.51332552,19.24494551,21.64289636,24.62541028,6,16,5,12,0,0,-0.155598549,-2.410474889,0.7185638,-1.940346127,7,7,0.4,0,58.62068966,13.79310345,1
1,4,2017,Rzeszow,Kedzierzyn-Kozle,23.9375217,25.05410262,18.72420113,19.6197659,2,1,2,1,1,1,2.128243123,2.533513301,1.771806084,2.28827084,6,6,0.2,0,82.75862069,89.65517241,1
2,4,2017,Szczecin,Bedzin,21.68851514,21.72995573,22.05400286,22.87810408,13,11,12,14,1,0,-0.183053379,-0.821505604,-0.683187022,-0.504361268,7,7,-0.6,0,25,37.93103448,1
2,4,2017,Belchatow,Kielce,23.65048119,20.50590535,19.02248609,22.86739208,3,12,3,13,1,0,1.958354606,-1.064199032,2.370324088,-0.751954509,7,7,0.6,0,85.71428571,31.03448276,1
4,4,2017,Szczecin,Bedzin,21.55081211,21.58396458,21.84320228,22.50248326,13,11,12,14,1,0,0.053557297,-0.857204483,-0.346549618,-0.603489015,2,2,-0.28,0,27.5862069,36.66666667,0
7,4,2017,Jastrzebski,Kedzierzyn-Kozle,22.86290412,24.17661543,20.5941637,20.69581272,4,1,7,1,1,0,1.451890288,1.426810641,2.01418598,1.230616672,6,6,-0.36,2,76.66666667,86.66666667,0
7,4,2017,Cuprum,Olsztyn,23.01066042,23.24022744,20.71431709,21.05049623,6,5,5,9,1,1,0.475521161,1.355077718,1.17485104,1.424665318,6,7,-0.72,1,60,73.33333333,0
8,4,2017,Verva Warszawa,GKS Katowice,22.33100493,21.82592856,22.86051344,23.01546822,9,10,8,10,1,0,0.313267205,-0.946939079,0.683449738,-0.442440436,7,7,0.76,1,46.66666667,43.33333333,1
8,4,2017,Czarni Radom,Gdansk,21.85076384,22.43250149,22.64631403,22.20339223,9,7,6,4,0,1,-0.562220239,0.270541274,0.027219561,0.40029791,7,7,-0.08,1,46.66666667,53.33333333,0
9,4,2017,GKS Katowice,Verva Warszawa,21.41074285,22.46480394,23.01237458,22.23841075,10,8,10,8,0,1,-1.157551263,0.650613764,-0.826281475,-0.736431809,1,1,-1.008,1,41.93548387,48.38709677,1
9,4,2017,Belchatow,Rzeszow,23.92038495,24.15001736,18.5513222,19.11269423,3,2,3,2,1,1,2.166683684,2.302594498,2.49625927,1.760527991,7,7,-0.72,2,86.20689655,83.33333333,1
11,4,2017,Bielsko-Biala,Kielce,20.25183026,19.73805762,23.68275597,23.29391366,14,12,14,13,0,0,-1.546979419,-1.451359226,-1.351840617,-1.201563608,7,7,-0.76,0,20,30,0
12,4,2017,Olsztyn,Cuprum,23.19218195,22.70852833,21.14039699,21.17145367,5,6,9,5,1,0,1.484062174,-0.019583071,1.007377153,-0.545337932,5,5,0.976,1,74.19354839,58.06451613,1
12,4,2017,AZS Czestochowa,Bydgoszcz,18.79595641,19.61612644,24.70032822,23.79634951,16,15,12,10,0,0,-2.528379911,-2.005949734,-2.251555521,-1.913284662,7,7,-0.44,0,13.33333333,16.66666667,1
12,4,2017,Kedzierzyn-Kozle,Jastrzebski,24.34129234,22.42365663,20.68998351,21.47533096,1,5,1,7,1,0,1.741448513,0.56151223,2.278109031,0.725066364,5,5,0.888,2,87.09677419,74.19354839,1
12,4,2017,Bedzin,Szczecin,22.76717167,22.39064969,23.15198661,22.97456183,11,13,14,12,1,0,-0.285763586,-0.357154162,-0.695273557,-0.566408644,7,7,0.624,0,38.70967742,26.66666667,1
13,4,2017,Rzeszow,Belchatow,22.58668055,24.13630796,20.29015539,18.10772443,3,2,2,3,0,1,1.242075599,2.333346948,2.017444867,1.143150386,4,4,-0.024,2,80.64516129,86.66666667,0
13,4,2017,Kielce,Bielsko-Biala,19.99044609,20.48146421,22.91513093,23.14620478,12,14,13,14,1,0,-0.961087381,-1.437583535,-1.394405168,-1.658332549,2,2,0.808,0,32.25806452,19.35483871,1
13,4,2017,Gdansk,Czarni Radom,22.0660012,21.52061107,21.80271378,22.23705123,7,9,4,6,1,0,0.416433019,-0.649776192,-0.233625774,-0.849835668,5,5,0.264,1,54.83870968,45.16129032,0
18,4,2017,Jastrzebski,Rzeszow,21.67225863,21.86934444,22.18026477,20.51212431,5,3,7,2,0,0,-0.150790216,0.793660479,1.011348784,0.808422393,6,5,0.72,2,71.875,78.125,1
19,4,2017,Bydgoszcz,AZS Czestochowa,19.65290115,19.03676512,23.03707961,23.72026258,15,16,10,12,0,1,-1.804759787,-1.822703929,-1.282086711,-2.152276902,7,7,0.152,0,16.12903226,16.12903226,1
19,4,2017,Belchatow,Kedzierzyn-Kozle,23.58904637,24.47303388,18.28617954,20.28532014,2,1,3,1,1,1,2.066677558,1.99315881,2.597007416,1.584493338,6,7,0.52,3,87.09677419,87.5,0
23,4,2017,Rzeszow,Jastrzebski,22.49547556,22.73780691,21.80969945,22.74421182,3,4,2,7,0,1,0.234928383,0.279367827,1.413955894,-0.019946909,5,5,-0.976,2,75.75757576,72.72727273,0
24,4,2017,Kedzierzyn-Kozle,Belchatow,24.71176043,23.20457043,20.56158944,19.76227697,1,2,1,3,1,0,2.194527048,1.053342046,2.422487225,1.114520309,5,5,0.184,3,87.87878788,84.375,1
29,9,2017,Cuprum,Bedzin,20,20,20,20,6,11,6,11,0,0,0,0,0,0,-94,-94,0,0,50,50,1
30,9,2017,Olsztyn,Szczecin,20,20,20,20,6,12,5,12,0,0,0,0,0,0,-93,-93,0,0,50,50,1
30,9,2017,Rzeszow,Kielce,20,20,20,20,6,16,2,13,0,0,0,0,0,0,-93,-93,0,0,50,50,1
30,9,2017,Czarni Radom,GKS Katowice,20,20,20,20,9,11,8,10,0,0,0,0,0,0,-93,-93,0,0,50,50,0
1,10,2017,Bydgoszcz,Verva Warszawa,20,20,20,20,14,9,15,9,0,0,0,0,0,0,-92,-92,0,0,50,50,0
1,10,2017,Zawiercie,Kedzierzyn-Kozle,20,20,20,20,11,6,10,1,0,0,0,0,0,0,-92,-92,0,0,50,50,0
4,10,2017,Szczecin,Cuprum,20.25,21.13333333,20.75,19.73333333,12,5,12,6,0,1,-0.4,0.6,0,0,4,5,0,0,0,100,0
4,10,2017,Kielce,Olsztyn,19.86666667,20.75,21,20.25,16,4,13,5,0,1,-0.6,0.4,0,0,4,4,0,0,0,100,0
4,10,2017,Gdansk,Verva Warszawa,20,21,20,19.86666667,8,5,7,9,0,1,0,0.6,0,0.6,-89,3,0,0,50,100,1
4,10,2017,Bielsko-Biala,Rzeszow,20,21,20,19.86666667,15,5,14,2,0,1,0,0.6,0,0,-89,4,0,0,50,100,0
4,10,2017,Bedzin,Czarni Radom,19.73333333,19.95,21.13333333,20.7,13,10,11,8,0,0,-0.6,-0.4,0,0,5,4,0,0,0,0,0
5,10,2017,GKS Katowice,Bydgoszcz,20.7,19.86666667,19.95,21,8,14,10,15,1,0,0.4,-0.6,0,0,5,4,0,0,100,0,0
7,10,2017,Rzeszow,Kedzierzyn-Kozle,21.45,20.7,20.44333333,20.35,1,4,2,1,1,1,0.88,0.4,0.6,0.4,3,6,0,0,100,100,0
7,10,2017,Olsztyn,Bielsko-Biala,21.6,20.55,19.33333333,20.65,3,15,5,14,1,0,0.92,-0.4,0.4,0,3,3,0,0,100,0,1
7,10,2017,Cuprum,Kielce,21.34666667,19.02666667,20.34666667,21.8,4,16,6,13,1,0,0.68,-1.08,0.6,-0.6,3,3,0,0,100,0,1
7,10,2017,Bydgoszcz,Bedzin,20.99333333,20.03666667,21.65,21.85666667,9,14,15,11,1,0,-0.08,-0.88,-0.6,-0.6,2,3,0,0,50,0,0
8,10,2017,Jastrzebski,Belchatow,20,20,20,20,12,11,4,3,0,0,0,0,0,0,-85,-85,0,0,50,50,1
8,10,2017,Zawiercie,Gdansk,20.35,20.2,20.7,19.88,13,5,10,7,0,1,-0.4,0.2,-0.4,0,7,4,0,0,0,100,0
8,10,2017,Czarni Radom,Szczecin,20.91,20.76,20.81,21.04,8,14,8,12,1,0,0.08,-0.52,-0.4,-0.4,4,4,0,0,50,0,0
9,10,2017,Verva Warszawa,GKS Katowice,20.68,21.41,20.09333333,21.06,7,9,9,10,0,0,0.28,-0.08,0,0.4,5,4,0,0,50,50,1
11,10,2017,Bielsko-Biala,Cuprum,20.04,22.07733333,21.42,20.01066667,15,2,14,6,0,1,-0.72,1.144,-0.4,0.2,4,4,0,0,0,100,0
12,10,2017,Kedzierzyn-Kozle,Jastrzebski,22.01,21,21.28,20.55,3,7,1,4,1,1,0.72,0.4,0,0,5,4,0,0,100,100,1
12,10,2017,Szczecin,Bydgoszcz,21.708,20.928,21.482,22.32,10,12,12,15,1,0,-0.016,-0.664,-0.2,0.4,4,5,0,0,33.33333333,33.33333333,1
12,10,2017,Bedzin,Verva Warszawa,21.02933333,20.794,21.61866667,20.22466667,11,6,11,9,1,1,-0.104,0.624,-0.4,0.28,5,3,0,0,33.33333333,66.66666667,1
13,10,2017,Kielce,Czarni Radom,18.95466667,21.378,22.44,21.748,16,10,13,8,0,0,-1.464,-0.336,-0.6,0.4,6,5,0,0,0,33.33333333,1
14,10,2017,Belchatow,Rzeszow,20.55,22.16,21,21.80466667,14,5,3,2,0,0,-0.4,0.304,0,0.4,6,7,0,0,0,66.66666667,1
14,10,2017,Gdansk,GKS Katowice,21.22666667,21.278,19.57066667,21.098,4,12,7,10,1,0,0.76,-0.464,0.2,-0.08,6,5,0,0,100,33.33333333,0
15,10,2017,Zawiercie,Jastrzebski,19.94666667,21.2,21.62666667,21.97333333,15,11,10,4,0,0,-0.92,-0.28,-0.92,-0.6,7,3,0,0,0,50,0
17,10,2017,Verva Warszawa,Szczecin,20.8352,21.3264,20.69973333,21.1856,7,9,9,12,0,1,0.2992,0.1872,0.4,0.08,5,5,0,0,50,50,0
18,10,2017,GKS Katowice,Bedzin,22.0224,21.34346667,21.21173333,21.49493333,9,10,10,11,1,1,0.2288,0.1168,-0.4,0.12,4,6,0,0,50,50,1
18,10,2017,Olsztyn,Belchatow,22.18,21.44,19.06666667,20.6,3,11,5,3,1,1,1.136,0.28,0.72,-0.4,7,4,0,0,100,50,1
18,10,2017,Jastrzebski,Gdansk,21.96,21.31466667,21.44533333,20.65653333,8,6,4,7,1,0,0.376,0.008,0.4,0.6,3,4,0,0,66.66666667,66.66666667,0
18,10,2017,Czarni Radom,Bielsko-Biala,21.4624,20.232,21.7984,22.036,12,16,8,14,0,0,-0.4688,-0.976,-0.72,-0.4,5,7,0,0,25,0,1
18,10,2017,Bydgoszcz,Kielce,20.7424,19.56373333,21.816,22.312,13,14,15,13,0,1,-0.7312,-0.9712,-1.08,-1.08,6,5,0,0,25,25,1
19,10,2017,Cuprum,Kedzierzyn-Kozle,22.56186667,23.14133333,20.20853333,21.424,2,3,6,1,1,1,1.3152,1.176,1.08,0.72,7,7,0,0,100,100,0
20,10,2017,Belchatow,Cuprum,21.592,22.69949333,20.92,20.91682667,13,3,3,6,0,0,0.024,0.65216,0.6,0.56,2,1,0,0,33.33333333,80,1
21,10,2017,Jastrzebski,Rzeszow,21.808,21.528,21.75626667,22.44373333,9,8,4,2,0,0,0.1008,-0.3568,0.12,-0.28,3,7,0,0,50,50,0
21,10,2017,Zawiercie,Olsztyn,19.824,22.184,22.30133333,19.69333333,15,2,10,5,0,1,-1.336,1.1088,-1.336,0.6,6,3,0,0,0,100,1
21,10,2017,Kielce,Verva Warszawa,19.91765333,20.93482667,22.91626667,21.62645333,15,10,13,9,0,0,-1.37696,-0.36064,-0.28,0.024,3,4,0,0,20,40,0
21,10,2017,Kedzierzyn-Kozle,Czarni Radom,23.26306667,22.16992,21.7892,21.17205333,1,11,1,8,1,1,1.3408,0.22496,0.6,0.12,2,3,0,0,100,40,1
22,10,2017,Szczecin,GKS Katowice,22.12778667,22.68458667,21.21514667,21.50272,8,7,12,10,1,1,0.74976,0.78304,0.04,0.536,5,4,0,0,60,60,0
23,10,2017,Gdansk,Bedzin,21.65173333,21.60810667,20.76522667,22.26261333,5,12,7,11,1,0,0.2064,-0.50656,-0.44,-0.504,5,5,0,0,75,40,1
25,10,2017,Jastrzebski,Bielsko-Biala,21.4064,19.91893333,21.60501333,22.6288,10,16,4,14,0,0,-0.11936,-1.3808,-0.104,-0.92,4,7,0,0,40,0,1
27,10,2017,Czarni Radom,Belchatow,22.06926933,22.34026667,22.270976,21.26933333,11,10,8,3,0,1,-0.420032,0.6192,0.024,-0.52,6,7,0,0,33.33333333,50,0
28,10,2017,Bydgoszcz,Kedzierzyn-Kozle,21.66058667,23.94378667,21.71946667,21.76469333,13,1,15,1,1,1,0.01504,1.67264,-0.264,0.976,7,7,0,0,40,100,0
28,10,2017,Verva Warszawa,Bielsko-Biala,21.74786133,19.60181333,21.634496,23.10304,9,16,9,14,1,0,0.311488,-1.70464,-0.28,-1.336,7,3,0,0,50,0,1
28,10,2017,Rzeszow,Gdansk,21.4224,22.32138667,21.91498667,20.74551467,8,2,2,7,1,1,-0.08544,0.76512,0.08,0.68,7,5,0,0,60,80,0
28,10,2017,GKS Katowice,Kielce,22.34766933,20.267456,21.322176,23.33301333,6,15,10,13,1,0,0.826432,-1.701568,0.28,-1.464,6,7,0,0,66.66666667,16.66666667,1
28,10,2017,Cuprum,Zawiercie,22.692928,20.2992,21.800128,22.08106667,6,14,6,10,0,1,-0.078272,-0.8688,0.464,0,7,7,0,0,66.66666667,25,1
28,10,2017,Bedzin,Szczecin,21.41981867,21.82222933,22.81009067,21.17211733,12,10,11,12,0,0,-1.005248,0.399808,-0.12,0.664,5,6,0,0,33.33333333,50,1
29,10,2017,Olsztyn,Jastrzebski,21.9872,22.12512,20.19466667,20.95067733,5,9,5,4,0,1,0.68704,0.504512,0.776,0.12,7,4,0,0,80,50,1
3,11,2017,Jastrzebski,Cuprum,22.36676267,22.3943424,22.16054187,21.3601024,9,4,4,6,0,1,-0.1963904,0.1373824,0.5168,-0.152,5,6,0,0,42.85714286,71.42857143,1
3,11,2017,Gdansk,Szczecin,22.85710933,21.89778347,20.72974507,21.13769387,2,10,7,12,1,0,1.212096,0.1198464,0.248,0.3312,6,6,0,0,83.33333333,42.85714286,0
4,11,2017,Rzeszow,Olsztyn,21.27125333,22.98976,22.53198933,20.8224,10,3,2,5,0,1,-0.668352,1.149632,-0.536,0.28,7,6,0,0,50,83.33333333,1
4,11,2017,Belchatow,Bydgoszcz,22.03221333,21.12846933,21.13546667,22.37557333,10,13,3,15,1,0,0.69536,-0.587968,1.08,0.12,7,7,0,0,60,33.33333333,1
4,11,2017,Kielce,Bedzin,19.4139648,21.33585493,23.66641067,22.68807253,15,11,13,11,0,1,-1.9612544,-0.6041984,-0.824,-1.0032,7,7,0,0,14.28571429,42.85714286,1
4,11,2017,Kedzierzyn-Kozle,Verva Warszawa,24.15502933,22.39828907,21.21175467,21.1075968,1,9,1,9,1,1,1.938112,0.8491904,1.08,0.6192,7,7,0,0,100,57.14285714,1
4,11,2017,Bielsko-Biala,GKS Katowice,19.48145067,22.87813547,23.482432,20.2577408,16,5,14,10,0,1,-1.963712,1.2611456,-0.72,0.6288,7,7,0,0,0,71.42857143,0
6,11,2017,Zawiercie,Czarni Radom,20.15936,21.77541547,21.90485333,21.9767808,15,12,10,8,0,0,-0.89504,-0.5360256,-0.8688,-0.504,7,7,0,0,20,28.57142857,0
8,11,2017,Kedzierzyn-Kozle,Bielsko-Biala,24.37402347,20.58516053,21.46940373,23.9359456,1,16,1,14,1,0,1.9504896,-1.9709696,1.264,-1.6688,4,4,0,0,100,0,1
9,11,2017,Belchatow,Verva Warszawa,22.62577067,22.41863125,20.90837333,21.93607744,6,9,3,9,1,0,1.156288,0.27935232,1.464,0.09536,5,5,0,0,66.66666667,50,1
10,11,2017,Olsztyn,Gdansk,22.85847467,22.73568747,21.72458667,21.53379605,5,4,5,7,0,0,0.3197056,0.5696768,1.2208,1.144,6,7,0,0,71.42857143,71.42857143,0
10,11,2017,Cuprum,Rzeszow,21.38214059,22.08366933,22.08808192,22.49225813,6,7,6,2,0,1,-0.49009408,0.0653184,0.5712,-0.024,7,6,0,0,62.5,57.14285714,0
11,11,2017,Bedzin,Bielsko-Biala,21.46868395,19.33479509,22.85045803,24.14875648,12,16,11,14,0,0,-0.88335872,-2.17677568,0.104,-1.93504,7,3,0,0,37.5,0,1
12,11,2017,Bydgoszcz,Zawiercie,20.90277547,20.367488,22.90045867,21.68388267,13,15,15,10,0,0,-1.0703744,-0.916032,-0.8112,-0.2,7,6,0,0,28.57142857,16.66666667,1
13,11,2017,Szczecin,Kielce,22.46822677,20.23117184,21.36015509,23.33312853,10,14,12,13,1,1,0.49587712,-1.16900352,-0.168,-1.7712,7,7,0,0,50,25,1
14,11,2017,Kedzierzyn-Kozle,Olsztyn,24.49921877,22.36677973,20.04218965,21.53966933,1,6,1,5,1,0,2.16039168,0.05576448,1.6112,-0.376,6,4,0,0,100,62.5,1
16,11,2017,Belchatow,Zawiercie,23.3672832,20.2939904,21.52669867,22.34710613,4,15,3,10,1,0,1.5250304,-1.3328256,1.7712,-0.76,7,4,0,0,71.42857143,14.28571429,1
17,11,2017,Bielsko-Biala,Szczecin,20.26783607,22.97458142,24.71900518,20.75479074,16,8,14,12,0,1,-2.141420544,0.996701696,-0.976,0.66496,6,4,0,0,0,55.55555556,1
18,11,2017,Rzeszow,Czarni Radom,21.54693547,21.58033237,21.91380651,21.82142464,5,12,2,8,1,1,0.25225472,-0.22882048,0.1712,-0.2032,7,7,0,0,62.5,37.5,1
18,11,2017,Jastrzebski,Bydgoszcz,22.89341013,21.72222037,21.19510016,22.32036693,9,13,4,15,1,1,0.44288768,-0.25629952,1.01344,-0.504,7,6,0,0,50,37.5,1
18,11,2017,Belchatow,GKS Katowice,23.96049323,23.45250837,21.95469227,21.20619264,2,5,3,10,1,1,1.82002432,1.40891648,2.01696,0.90304,2,7,0,0,75,75,1
18,11,2017,Zawiercie,Verva Warszawa,20.96852565,22.734905,23.14435157,22.81552862,15,10,10,9,0,0,-1.66626048,-0.376518144,-0.89504,-0.523712,2,7,0,0,12.5,44.44444444,0
18,11,2017,Kedzierzyn-Kozle,Bedzin,23.83937502,22.57494716,19.83375172,23.08036642,1,11,1,11,1,1,1.928313344,-0.306686976,1.48896,-1.20256,4,7,0,0,100,44.44444444,1
19,11,2017,Olsztyn,Cuprum,21.69342379,21.02571247,21.47173547,21.55046554,6,9,5,6,0,0,-0.155388416,-0.592075264,0.77664,-0.7216,5,7,0,0,55.55555556,55.55555556,1
19,11,2017,Kielce,Gdansk,19.85160414,22.34854997,23.66650283,21.30703684,14,3,13,7,0,1,-1.535202816,0.65574144,-0.2592,1.1152,6,7,0,0,22.22222222,75,0
21,11,2017,Bielsko-Biala,Bydgoszcz,20.33426886,21.44444297,23.89520415,22.85629355,16,13,14,15,1,0,-1.513136435,-0.805039616,-0.5808,-1.0032,4,3,0,0,10,33.33333333,1
22,11,2017,GKS Katowice,Kedzierzyn-Kozle,23.1620067,23.92150001,21.96495411,19.46700138,6,1,10,1,0,1,0.527133184,1.942650675,0.824,1.3808,4,4,0,0,66.66666667,100,0
